,Type,Title,Country,Director,Cast,Release Year,Date Added,Rating,Duration,Genres,Vote Average
278,Movie,Man in Space,United States,Ward Kimball,"Walt Disney, Dick Tufeld, Ward Kimball, Willy Ley, Dr. Heinz Haber, Dr. Wernher von Braun",1955,"June 26, 2020",TV-PG,49 min,"Documentary, Family",6.607
565,Movie,Food for Feudin',United States,Charles Nichols,Unknown,1950,"November 12, 2019",TV-G,7 min,"Animation, Comedy, Family",6.6
1001,Movie,Winnie the Pooh: Springtime with Roo,United States,"Elliot Bour, Saul Blinkoff","Jim Cummings, Ken Sansom, Jimmy Bennett, David Stiers, Kath Soucie, John Fiedler",2004,"November 12, 2019",G,70 min,"Animation, Kids, Musical",6.6
816,Movie,Snowball Express,United States,Norman Tokar,"Dean Jones, Nancy Olson, Harry Morgan, Keenan Wynn, Johnny Whitaker, Michael McGreevy",1972,"November 12, 2019",G,94 min,"Comedy, Family, Sports",6.6
367,Movie,"My Dog, the Thief",United States,Robert Stevenson,"Dwayne Hickman, Mary Mobley, Elsa Lanchester, Joe Flynn, Roger Carmel, Mickey Shaughnessy",1969,"February 14, 2020",TV-PG,89 min,"Action-Adventure, Comedy, Family",6.6
785,Movie,Right on Track,United States,Duwayne Dunham,"Beverley Mitchell, Brie Larson, Marcus Toji, Jodi Russell, Jon Lindstrom, Ruby O'Neil",2003,"November 12, 2019",TV-G,88 min,"Buddy, Family, Sports",6.6
725,Movie,Muppet Treasure Island,United States,Brian Henson,"Tim Curry, Kevin Bishop, Billy Connolly, Jennifer Saunders, Dave Goelz, Steve Whitmire",1996,"November 12, 2019",G,101 min,"Action-Adventure, Comedy, Family",6.6
357,Movie,The Finest Hours,United States,Craig Gillespie,"Chris Pine, Casey Affleck, Ben Foster, Holliday Grainger, John Ortiz, Kyle Gallner",2016,"March 6, 2020",PG-13,119 min,"Action-Adventure, Disaster, Drama",6.6
954,Movie,Three Blind Mouseketeers,United States,Dave Hand,"Pinto Colvig, Billy Bletcher",1936,"November 12, 2019",TV-Y7,9 min,"Animation, Family, Parody",6.6
268,Movie,Solo: A Star Wars Story,United States,Ron Howard,"Alden Ehrenreich, Woody Harrelson, Emilia Clarke, Donald Glover, Thandie Newton, Phoebe Waller-Bridge",2018,"July 10, 2020",PG-13,135 min,"Action-Adventure, Crime, Science Fiction",6.6
792,Movie,Sacred Planet,"Canada, Malaysia, United States",Jon Long,"Robert Redford, Arapata McKay, Tsaan Ciqae, Mae Tui, Cy Peck Jr., Mutang Urud",2004,"November 12, 2019",G,47 min,"Animals & Nature, Documentary, Family",6.6
364,Movie,Marvel Rising: Playing With Fire,United States,Sol Choi,"Dee Baker, Dove Cameron, Gary Cole, Kathreen Khavari, Meera Kumbhani, Tony Mirrcandani",2019,"February 21, 2020",TV-Y7,45 min,"Action-Adventure, Animation, Coming of Age",6.6
912,Movie,The Olympic Champ,United States,Jack Kinney,Unknown,1942,"November 12, 2019",TV-G,7 min,"Animation, Comedy, Family",6.6
628,Movie,Iron Will,United States,Charles Haid,"Mackenzie Astin, Kevin Spacey, David Ogden Stiers, August Schellenberg, Brian Cox, George Gerdes",1994,"November 12, 2019",PG,109 min,"Action-Adventure, Coming of Age, Family",6.6
167,Movie,Expedition Everest,United States,Katie Bauer Murdock,Tate Donovan,2020,"February 5, 2021",TV-PG,45 min,"Animals & Nature, Documentary",6.6
983,Movie,Tuck Everlasting,United States,Jay Russell,"Alexis Bledel, Ben Kingsley, Sissy Spacek, Amy Irving, Victor Garber, Jonathan Jackson",2002,"November 12, 2019",PG,91 min,"Coming of Age, Drama, Fantasy",6.6
715,Movie,Miracle Landing on the Hudson,United States,Unknown,"Todd Boyce, Miriam Lucia, James McGregor, Nathan Nolan, Phillip Wright",2014,"November 12, 2019",TV-G,44 min,"Action-Adventure, Documentary",6.6
776,Movie,Recess: School's Out,"United States, Japan",Chuck Sheetz,"Rickey Collins, Jason Davis, Ashely Johnson, Andy Lawrence, Courtland Mead, Pam Segall",2001,"November 12, 2019",G,87 min,"Animation, Comedy, Family",6.6
262,Movie,A Pre-Opening Report from Disneyland,United States,Wilfred Jackson,"Walt Disney, Winston Hibler",1955,"July 17, 2020",TV-PG,55 min,"Documentary, Family, Historical",6.6
219,Movie,Pompeii: Secrets Of The Dead,United States,Ben Finney,Maite Jauregui,2019,"October 23, 2020",TV-PG,45 min,"Documentary, Historical",6.6
261,Movie,Pirates of the Caribbean: Dead Men Tell No Tales,United States,"Joachim Rønning, Espen Sandberg","Johnny Depp, Javier Bardem, Brenton Thwaites, Kaya Scodelario, Kevin McNally, Golshifteh Farahani",2017,"July 24, 2020",PG-13,129 min,"Action-Adventure, Fantasy",6.6
777,Movie,Recess: Taking the 5th Grade,United States,Howy Parkins,"Rickey Collins, Jason Davis, Myles Jeffrey, Ashley Johnson, Courtland Mead, Pamela Adlon",2003,"November 12, 2019",G,63 min,"Animation, Comedy, Family",6.6
605,Movie,High School Musical 3: Senior Year,United States,Kenny Ortega,"Zac Efron, Vanessa Hudgens, Ashley Tisdale, Lucas Grabeel, Corbin Bleu, Monique Coleman",2008,"November 12, 2019",G,121 min,"Coming of Age, Family, Musical",6.6
844,Movie,That Darn Cat!,United States,Robert Stevenson,"Hayley Mills, Dean Jones, Dorothy Provine, Roddy McDowall, Neville Brand, Elsa Lanchester",1965,"November 12, 2019",G,116 min,"Animals & Nature, Comedy, Family",6.6
946,Movie,The Ugly Dachshund,United States,Norman Tokar,"Dean Jones, Suzanne Pleshette, Charlie Ruggles, Kelly Thordsen, Parley Baer, Robert Kino",1966,"November 12, 2019",TV-G,93 min,"Animals & Nature, Comedy, Family",6.6
131,Movie,Oklahoma!,United States,Fred Zinnemann,"Gordon MacRae, Gloria Grahame, Gene Nelson",1956,"April 30, 2021",TV-PG,148 min,"Musical, Romance, Western",6.599
208,Movie,LEGO Star Wars Holiday Special,United States,Ken Cunningham,"Helen Sadler, Omar Miller, Jake Green, Kelly Marie Tran, Trevor Devall, Matt Sloan",2020,"November 17, 2020",TV-Y7-FV,48 min,"Action-Adventure, Animation, Comedy",6.598
941,Movie,The Thirteenth Year,United States,Duwayne Dunham,"Chez Starbuck, Dave Coulier, Lisa Sullivan, Justin Ross, Courtnee Draper, Tim Redwine",1999,"November 12, 2019",TV-G,89 min,"Coming of Age, Fantasy",6.593
670,Movie,Lou,United States,Dave Mullins,Unknown,2017,"November 12, 2019",G,7 min,"Action-Adventure, Animation, Comedy",6.584
895,Movie,The Lion King 1 1/2,"Australia, United States",Bradley Raymond,"Nathan Lane, Ernie Sabella, Julie Kavner, Jerry Stiller, Matthew Broderick, Robert Guillaume",2004,"November 12, 2019",G,80 min,"Action-Adventure, Animation, Comedy",6.581
338,Movie,On Ice,United States,Ben Sharpsteen,"Pinto Colvig, Walt Disney, Marcellite Garner",1935,"April 3, 2020",TV-G,9 min,"Animation, Comedy, Family",6.581
597,Movie,Hawaiian Holiday,United States,Ben Sharpsteen,"Walt Disney, Marcellite Garner, Clarence Nash, Pinto Colvig",1937,"November 12, 2019",TV-G,9 min,"Animation, Comedy, Family",6.578
120,Movie,Growing Fangs,Unknown,Ann Marie Pace,"Keyla Monterroso Mejia, Cristela Alonzo, Grace Song, Olivia Sullivent, Gilberto Ortiz, Sean Burgos",2021,"May 28, 2021",TV-PG,20 min,"Coming of Age, Fantasy",6.577
29,Movie,The Simpsons in Plusaversary,Unknown,David Silverman,"Dan Castellaneta, Nancy Cartwright, Yeardley Smith, Tress MacNeille, Hank Azaria",2021,"November 12, 2021",TV-PG,6 min,"Animation, Comedy",6.575
145,Movie,Night at the Museum,"United States, United Kingdom",Shawn Levy,"Ben Stiller, Carla Gugino, Dick Van Dyke, Mickey Rooney, Bill Cobbs, Jake Cherry",2006,"April 2, 2021",PG,109 min,"Action-Adventure, Comedy, Family",6.573
470,Movie,Boundin',United States,Bud Luckey,Bud Luckey,2004,"November 12, 2019",G,6 min,"Animation, Family, Kids",6.572
603,Movie,High School Musical,United States,Kenny Ortega,"Zac Efron, Vanessa Hudgens, Ashley Tisdale, Lucas Grabeel, Alyson Reed, Corbin Bleu",2006,"November 12, 2019",TV-G,100 min,"Coming of Age, Musical, Romance",6.568
557,Movie,Ferdinand the Bull,United States,Dick Rickard,Unknown,1938,"November 12, 2019",TV-G,8 min,"Animation, Comedy, Family",6.566
661,Movie,Leroy & Stitch,United States,"Roberts Gannaway, Tony Craig","Daveigh Chase, Chris Sanders, David Stiers, Kevin McDonald, Tia Carrere, Kevin Michael Richardson",2006,"November 12, 2019",G,76 min,"Action-Adventure, Animation, Comedy",6.559
276,Movie,The Mighty Ducks,United States,Stephen Herek,"Emilio Estevez, Joss Ackland, Lane Smith, Heidi Kling, Josef Sommer, Joshua Jackson",1992,"July 3, 2020",PG,104 min,"Comedy, Drama, Sports",6.558
847,Movie,The Adventures of Bullwhip Griffin,United States,James Neilson,"Roddy McDowall, Suzanne Pleshette, Karl Malden, Harry Guardino, Richard Haydn, Hermione Baddeley",1967,"November 12, 2019",TV-PG,111 min,"Action-Adventure, Comedy, Family",6.556
743,Movie,Perri,United States,"N. Paul Kenworthy, Ralph Wright",Winston Hibler,1957,"November 12, 2019",G,75 min,"Animals & Nature, Documentary, Family",6.556
406,Movie,Togo,United States,Ericson Core,"Willem Dafoe, Julianne Nicholson, Christopher Heyerdahl, Richard Dormer, Michael Greyeyes, Michael McElhatton",2019,"December 20, 2019",PG,117 min,"Action-Adventure, Animals & Nature, Family",6.556
631,Movie,James and the Giant Peach,"United Kingdom, United States",Henry Selick,"Miriam Margolyes, Joanna Lumley, Pete Postlethwaite, Paul Terry, Simon Callow, Richard Dreyfuss",1996,"November 12, 2019",PG,81 min,"Action-Adventure, Animation, Family",6.551
241,Movie,Alice Through the Looking Glass,"United States, United Kingdom",James Bobin,"Johnny Depp, Anne Hathaway, Mia Wasikowska, Matt Lucas, Rhys Ifans, Helena Carter",2016,"August 28, 2020",PG,115 min,"Action-Adventure, Fantasy",6.551
851,Movie,The Apple Dumpling Gang,United States,Norman Tokar,"Bill Bixby, Susan Clark, Don Knotts, Tim Conway, David Wayne, Slim Pickens",1975,"November 12, 2019",G,100 min,"Comedy, Family, Western",6.551
820,Movie,Star Wars: Attack of the Clones (Episode II),United States,George Lucas,"Ewan McGregor, Natalie Portman, Hayden Christensen, Frank Oz, Ian McDiarmid, Pernilla August",2002,"November 12, 2019",PG,143 min,"Action-Adventure, Science Fiction",6.55
73,Movie,Dan in Real Life,United States,Peter Hedges,"Steve Carell, Juliette Binoche, Dane Cook, John Mahoney, Emily Blunt, Alison Pill",2007,"August 27, 2021",PG-13,99 min,"Comedy, Drama, Romance",6.545
308,Movie,Homeward Bound II: Lost in San Francisco,United States,David Ellis,"Robert Hays, Kim Greist, Veronica Lauren, Kevin Chevalia, Benj Thall, Max Perlich",1996,"May 1, 2020",G,90 min,"Action-Adventure, Animals & Nature, Family",6.544
529,Movie,Disney's The Kid,United States,Jon Turteltaub,"Bruce Willis, Spencer Breslin, Emily Mortimer, Lily Tomlin, Chi McBride, Jean Smart",2000,"November 12, 2019",PG,105 min,"Comedy, Drama, Family",6.542
530,Movie,Disneyland Around the Seasons (Walt Disney's Wonderful World of Color: 1961-69),United States,Hamilton Luske,Walt Disney,1966,"November 12, 2019",TV-PG,51 min,"Documentary, Family, Variety",6.542
977,Movie,Treasure Island,"United Kingdom, United States",Byron Haskin,"Bobby Driscoll, Robert Newton, Basil Sydney, Walter Fitzgerald, Denis O'Dea, Finlay Currie",1950,"November 12, 2019",PG,96 min,"Action-Adventure, Family",6.537
694,Movie,Marvel Studios' Thor: The Dark World,United States,Alan Taylor,"Chris Hemsworth, Natalie Portman, Tom Hiddleston, Anthony Hopkins, Rene Russo, Stellan Skarsgård",2013,"November 12, 2019",PG-13,114 min,"Action-Adventure, Fantasy, Science Fiction",6.536
797,Movie,Santa's Workshop,United States,Wilfred Jackson,Unknown,1932,"November 12, 2019",TV-G,7 min,"Animation, Family, Fantasy",6.532
716,Movie,Mission to the Sun,United States,Daniel Smith,"Henry Goodman, Jack Baker",2018,"November 12, 2019",TV-PG,44 min,Documentary,6.526
503,Movie,Cinderella III: A Twist in Time,United States,Frank Nissen,"Jennifer Hale, C.D. Barnes, Susanne Blakeslee, Tress MacNeille, Russi Taylor, Andre Stojka",2007,"November 12, 2019",G,79 min,"Animation, Fantasy, Kids",6.526
966,Movie,Titanic: 20 Years Later With James Cameron,United States,Thomas Grane,"James Cameron, Bob Ballard",2017,"November 12, 2019",TV-PG,47 min,"Documentary, Historical",6.525
604,Movie,High School Musical 2,United States,Kenny Ortega,"Zac Efron, Vanessa Hudgens, Ashley Tisdale, Lucas Grabeel, Corbin Bleu, Monique Coleman",2007,"November 12, 2019",TV-G,114 min,"Coming of Age, Musical",6.523
523,Movie,Disney Den Brother,United States,Mark Taylor,"Hutch Dano, G. Hannelius, Maurice Godin, David Lambert, Kelsy Chow, Debra Mooney",2010,"November 12, 2019",TV-G,90 min,"Comedy, Coming of Age",6.519
519,Movie,Dinosaur,United States,"Ralph Zondag, Eric Leighton","D.B. Sweeney, Alfre Woodard, Ossie Davis, Max Casella, Hayden Panettiere, Samuel Wright",2000,"November 12, 2019",PG,84 min,"Action-Adventure, Animation, Family",6.519
520,Movie,Disney Adventures in Babysitting,United States,John Schultz,"Sabrina Carpenter, Sofia Carson, Nikki Hahn, Mallory Mahoney, Max Gecowets, Jet Jurgensmeyer",2016,"November 12, 2019",TV-G,95 min,"Action-Adventure, Comedy, Coming of Age",6.519
521,Movie,Disney Avalon High,United States,Stuart Gillard,"Britt Robertson, Gregg Sulkin, Joey Pollari, Devon Graye, Molly Quinn, Don Lake",2010,"November 12, 2019",TV-G,91 min,"Coming of Age, Fantasy",6.519
522,Movie,Disney Bad Hair Day,Canada,Érik Canuel,"Laura Marano, Leigh-Allyn Baker, Christian Campbell, Alain Goulem, Christian Paul, Kiana Madeira",2015,"November 12, 2019",TV-G,93 min,"Buddy, Comedy, Coming of Age",6.519
749,Movie,Phineas and Ferb: Mission Marvel,Unknown,"Robert Hughes, Sue Perrotto","Vincent Martella, Ashley Tisdale, Thomas Brodie-Sangster, Caroline Rhea, Richard O'Brien, Dan Povenmire",2013,"November 12, 2019",TV-G,46 min,"Action-Adventure, Animation, Comedy",6.513
897,Movie,The Little Mermaid,United States,"Ron Clements, John Musker","René Auberjonois, Christopher Barnes, Jodi Benson, Pat Carroll, Paddi Edwards, Buddy Hackett",1989,"November 12, 2019",G,86 min,"Animation, Family, Fantasy",6.512
79,Movie,X-Men,United States,Bryan Singer,"Patrick Stewart, Hugh Jackman, Ian McKellen, Halle Berry, Famke Janssen, James Marsden",2000,"August 13, 2021",PG-13,105 min,"Action-Adventure, Family, Science Fiction",6.512
266,Movie,X-Men: Apocalypse,United States,Bryan Singer,"James McAvoy, Michael Fassbender, Jennifer Lawrence, Oscar Isaac, Nicholas Hoult, Rose Byrne",2016,"July 17, 2020",PG-13,144 min,"Action-Adventure, Family, Science Fiction",6.512
172,Movie,Mary Poppins Returns,"United States, United Kingdom",Rob Marshall,"Emily Blunt, Lin-Manuel Miranda, Ben Whishaw, Emily Mortimer, Julie Walters, Pixie Davies",2018,"January 15, 2021",PG,140 min,"Family, Fantasy, Musical",6.512
463,Movie,Benji the Hunted,United States,Joe Camp,"Red Steagall, Frank Inn, Nancy Francis, Mike Francis, Joe Camp, Steve Zanolini",1987,"November 12, 2019",G,89 min,"Action-Adventure, Animals & Nature, Family",6.511
944,Movie,The Tigger Movie,"United States, Japan",Jun Falkenstein,"Jim Cummings, Nikita Hopkins, Ken Sansom, John Fiedler, Peter Cullen, Andre Stojka",2000,"November 12, 2019",G,81 min,"Action-Adventure, Animation, Kids",6.508
881,Movie,The Golden Touch,United States,Walt Disney,Unknown,1935,"November 12, 2019",TV-Y7,11 min,"Animation, Family, Fantasy",6.506
68,Movie,Pirates of the Caribbean: On Stranger Tides,"United States, United Kingdom",Rob Marshall,"Johnny Depp, Penélope Cruz, Ian McShane, Geoffrey Rush, Kevin R. McNally, Sam Claflin",2011,"September 10, 2021",PG-13,140 min,"Action-Adventure, Fantasy",6.5
465,Movie,Bizarre Dinosaurs,United States,Jenny Kubo,Peter Cullen,2009,"November 12, 2019",TV-PG,46 min,"Animals & Nature, Documentary, Family",6.5
315,Movie,Water Birds,United States,Ben Sharpsteen,Winston Hibler,1952,"May 1, 2020",TV-G,31 min,"Animals & Nature, Documentary, Family",6.5
129,Movie,Star Wars Biomes,Unknown,Unknown,Unknown,2021,"May 4, 2021",TV-G,18 min,Science Fiction,6.5
453,Movie,Babes in Toyland,United States,Jack Donohue,"Ray Bolger, Tommy Sands, Annette Funicello, Ed Wynn, Tommy Kirk, Kevin Corcoran",1961,"November 12, 2019",TV-PG,106 min,"Family, Fantasy, Musical",6.5
144,Movie,Island at the Top of the World,United States,Robert Stevenson,"David Hartman, Donald Sinden, Jacques Marin, Mako , David Gwillim, Agneta Eckemyr",1974,"April 2, 2021",G,94 min,"Action-Adventure, Fantasy, Survival",6.5
857,Movie,The Big Bad Wolf,United States,Burt Gillett,Unknown,1934,"November 12, 2019",TV-Y7,9 min,"Animation, Family, Musical",6.5
724,Movie,Mulan II,"United States, South Korea, Singapore, Russia, Malaysia, Kazakhstan, Taiwan, Hong Kong, Japan, China, India, Syria, Iran, Egypt, Pakistan","Darrell Rooney, Lynne Southerland","Ming-Na Wen, B.D. Wong, Mark Moseley, Lucy Liu, Harvey Fierstein, Sandra Oh",2005,"November 12, 2019",G,82 min,"Action-Adventure, Animation, Family",6.5
704,Movie,Mickey's Delayed Date,United States,Charles Nichols,Unknown,1947,"November 12, 2019",TV-G,7 min,"Animation, Comedy, Family",6.5
513,Movie,"Davy Crockett, King of the Wild Frontier",United States,Norman Foster,"Fess Parker, Buddy Ebsen, Basil Ruysdael, Hans Conried, Pat Hogan, Ken Tobey",1955,"November 12, 2019",PG,93 min,"Action-Adventure, Family, Historical",6.5
203,Movie,From Our Family to Yours,United Kingdom,Angela Affinita,Unknown,2020,"November 27, 2020",TV-G,3 min,"Animation, Family",6.5
976,Movie,Trailer Horn,United States,Jack Hannah,Unknown,1950,"November 12, 2019",TV-G,7 min,"Animation, Comedy, Family",6.5
392,Movie,Drain The Great Lakes,"United Kingdom, Canada, United States","Crispin Sadler, Wayne Abbott",Cham Giobbi,2011,"January 1, 2020",TV-PG,45 min,Documentary,6.5
955,Movie,Three Days,United States,Michael Switzer,Unknown,2001,"November 12, 2019",TV-G,93 min,"Drama, Fantasy",6.5
113,Movie,The Happiest Millionaire,United States,Norman Tokar,"Fred MacMurray, Tommy Steele, Greer Garson, Geraldine Page, Gladys Cooper, Hermione Baddeley",1967,"June 11, 2021",G,170 min,"Biographical, Coming of Age, Family",6.5
829,Movie,Stitch! The Movie,United States,"Tony Craig, Bobs Gannaway","Daveigh Chase, Chris Sanders, Tia Carrere, David Stiers, Kevin McDonald, Ving Rhames",2003,"November 12, 2019",G,62 min,"Animation, Comedy, Family",6.5
587,Movie,Grand Canyonscope,United States,C. Nichols,Unknown,1954,"November 12, 2019",TV-G,7 min,"Animation, Comedy, Family",6.5
588,Movie,Grasshopper and the Ants,United States,Wilfred Jackson,Unknown,1934,"November 12, 2019",TV-G,8 min,"Animation, Family, Music",6.5
830,Movie,Stonehenge Decoded: Secrets Revealed,United Kingdom,Christopher Spencer,Craig Sechler,2008,"November 12, 2019",TV-PG,44 min,Documentary,6.5
592,Movie,Halloweentown High,United States,Mark Dippé,"Kimberly Brown, Judith Hoag, Joey Zimmerman, Emily Roeske, Clifton Davis, Finn Wittrock",2004,"November 12, 2019",TV-G,83 min,"Action-Adventure, Comedy, Fantasy",6.5
259,Movie,Lost Temple of the Inca,United States,Jim Aikman,Dan Nachtrab,2020,"July 31, 2020",TV-PG,44 min,Documentary,6.5
780,Movie,Rescue Dog,United States,Charles Nichols,Unknown,1947,"November 12, 2019",TV-G,7 min,"Animation, Comedy, Family",6.5
90,Movie,Stuntman,Unknown,Kurt Mattila,Eddie Braun,2021,"July 23, 2021",TV-14,87 min,Documentary,6.5
982,Movie,Tru Confessions,"United States, Canada",Paul Hoen,"Shia LaBeouf, Clara Bryant, William McGuire, Nicole Dicker, Kevin Duhaney, Yani Gellman",2002,"November 12, 2019",TV-G,83 min,"Coming of Age, Drama",6.5
825,Movie,Star Wars: The Phantom Menace (Episode I),United States,George Lucas,"Liam Neeson, Ewan McGregor, Natalie Portman, Jake Lloyd, Pernilla August, Frank Oz",1999,"November 12, 2019",PG,136 min,"Action-Adventure, Science Fiction",6.5
468,Movie,Bolt,United States,"Chris Williams, Byron Howard","John Travolta, Miley Cyrus, Susie Essman, Mark Walton, Malcolm McDowell, James Lipton",2008,"November 12, 2019",PG,98 min,"Action-Adventure, Animation, Comedy",6.494
795,Movie,Sanjay's Super Team,United States,Sanjay Patel,"Brenton Schraff, Sunny Attar, Arun Rao, Jaquelynn Herrera",2015,"November 12, 2019",PG,7 min,"Action-Adventure, Animation, Family",6.489
746,Movie,Peter Pan: Return to Never Land,"United States, Canada, Australia",Robin Budd,"Harriet Owen, Blayne Weaver, Corey Burton, Jeff Bennett, Kath Soucie, Andrew McDonough",2002,"November 12, 2019",G,77 min,"Action-Adventure, Animation, Family",6.488
651,Movie,La Luna,United States,Enrico Casarosa,"Tony Fucile, Krista Sheffler, Phil Sheridan",2012,"November 12, 2019",G,7 min,"Animation, Coming of Age, Family",6.488
578,Movie,Genius,United States,Rod Daniel,"Trevor Morgan, Emmy Rossum, Yannick Bisson, Peter Keleghan, Philip Granger, Charles Fleischer",1999,"November 12, 2019",TV-G,86 min,"Comedy, Coming of Age",6.488
435,Movie,Aladdin (1992),United States,"Ron Clements, John Musker","Scott Weinger, Robin Williams, Linda Larkin, Jonathan Freeman, Frank Welker, Gilbert Gottfried",1992,"November 12, 2019",G,94 min,"Action-Adventure, Animation, Family",6.484
408,Movie,Wind,United States,Edwin Chang,"Emilio Fuentes, Sonoko Konishi",2019,"December 13, 2019",G,9 min,"Animation, Family, Fantasy",6.484
434,Movie,A Ring of Endless Light,United States,Greg Beeman,"Mischa Barton, Ryan Merriman, Jared Padalecki, Scarlett Pomers, Soren Fulton, Chris Kirby",2002,"November 12, 2019",TV-G,88 min,"Coming of Age, Drama, Romance",6.484
878,Movie,The Game Plan,United States,Andy Fickman,"Dwayne Johnson, Kyra Sedgwick, Morris Chestnut, Roselyn Sanchez, Madison Pettis, Gordon Clapp",2007,"November 12, 2019",PG,112 min,"Comedy, Family, Sports",6.484
538,Movie,Don't Look Under the Bed,United States,Kenneth Johnson,"Erin Chambers, Eric Hodges II, Eric Hodges, Robin Riker, Steve Valentine, Jake Sakson",1999,"November 12, 2019",TV-PG,93 min,"Coming of Age, Fantasy",6.482
116,Movie,Red Tails,United States,Anthony Hemingway,"Terrence Howard, Cuba Gooding Jr., Nate Parker, David Oyelowo, Tristan Wilds, Ne-Yo",2012,"June 4, 2021",PG-13,126 min,"Action-Adventure, Drama, Historical",6.479
540,Movie,Donald's Tire Trouble,United States,Dick Lundy,Unknown,1943,"November 12, 2019",TV-G,8 min,"Animation, Comedy, Family",6.478
455,Movie,Bambi II,United States,Brian Pimental,"Patrick Stewart, Alexander Gould, Keith Ferguson, Brendon Baerg, Nicky Jones, Andrea Bowen",2006,"November 12, 2019",G,75 min,"Animation, Drama, Kids",6.473
722,Movie,Mr. Duck Steps Out,United States,Jack King,Unknown,1940,"November 12, 2019",TV-G,9 min,"Animation, Comedy, Family",6.47
514,Movie,Day & Night,United States,Teddy Newton,Unknown,2010,"November 12, 2019",G,8 min,"Animation, Comedy, Family",6.467
849,Movie,The Adventures of Ichabod and Mr. Toad,United States,"Jack Kinney, Clyde Geronimi, James Algar","Bing Crosby, Basil Rathbone, Eric Blore, Pat O'Malley, John Ployardt, Colin Campbell",1949,"November 12, 2019",G,69 min,"Action-Adventure, Animation, Anthology",6.464
615,Movie,How to Fish,United States,Jack Kinney,John McLeish,1942,"November 12, 2019",TV-G,7 min,"Animation, Comedy, Family",6.459
818,Movie,Society Dog Show,United States,Bill Roberts,"Pinto Colvig, Walt Disney",1939,"November 12, 2019",TV-G,9 min,"Animation, Comedy, Family",6.457
582,Movie,Giants of the Deep Blue,Unknown,Ken Corben,Bill Graves,2018,"November 12, 2019",TV-PG,45 min,"Animals & Nature, Documentary, Family",6.455
49,Movie,Muppets Haunted Mansion,Unknown,Kirk Thatcher,"Dave Goelz, Bill Barretta, Will Arnett, Taraji P. Henson, Yvette Nicole Brown, Darren Criss",2021,"October 8, 2021",TV-PG,53 min,"Comedy, Family, Musical",6.449
160,Movie,Cheaper By the Dozen,United States,Shawn Levy,"Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling, Piper Perabo",2003,"February 19, 2021",PG,99 min,"Comedy, Family",6.449
62,Movie,Confessions of a Shopaholic,United States,P.J. Hogan,"Isla Fisher, Hugh Dancy, Joan Cusack, John Goodman, John Lithgow, Kristin Scott Thomas",2009,"September 17, 2021",PG,106 min,"Comedy, Romance, Romantic Comedy",6.445
927,Movie,The Santa Clause,"United States, Canada",John Pasquin,"Tim Allen, Judge Reinhold, Wendy Crewson, Eric Lloyd, David Krumholtz, Larry Brandenburg",1994,"November 12, 2019",PG,98 min,"Comedy, Family, Fantasy",6.441
859,Movie,The Black Cauldron,"United States, United Kingdom","Ted Berman, Richard Rich","Grant Bardsley, Susan Sheridan, Freddie Jones, Nigel Hawthorne, Arthur Malet, John Byner",1985,"November 12, 2019",PG,82 min,"Action-Adventure, Animation, Coming of Age",6.436
226,Movie,The Chronicles Of Narnia: The Voyage of the Dawn Treader,"United States, United Kingdom",Michael Apted,"Georgie Henley, Skandar Keynes, Ben Barnes, Will Poulter, Tilda Swinton",2010,"October 9, 2020",PG,113 min,"Action-Adventure, Family, Fantasy",6.434
481,Movie,Camp Rock,United States,Matthew Diamond,"Demi Lovato, Joe Jonas, Meaghan Martin, Maria Canals-Barrera, Alyson Stoner, Julie Brown",2008,"November 12, 2019",TV-G,96 min,"Coming of Age, Music, Musical",6.426
363,Movie,Marvel Rising: Operation Shuri,United States,Chris Rutkowski,"Dee Baker, Dove Cameron, Jessica DiCicco, Skai Jackson, Kathreen Khavari, Daisy Lightfoot",2019,"February 21, 2020",TV-Y7,23 min,"Action-Adventure, Animation, Coming of Age",6.423
978,Movie,Treasure of Matecumbe,United States,Vincent McEveety,"Robert Foxworth, Joan Hackett, Peter Ustinov, Vic Morrow, Johnny Doran, Billy Attmore",1976,"November 12, 2019",G,116 min,"Action-Adventure, Family, Mystery",6.42
141,Movie,Squanto: A Warrior's Tale,"United States, Canada",Xavier Koller,"Adam Beach, Eric Schweig, Michael Gambon, Nathaniel Parker, Alex Norton, Sheldon Peters Wolfchild",1994,"April 9, 2021",PG,102 min,"Action-Adventure, Biographical, Drama",6.414
2,Movie,Ice Age: A Mammoth Christmas,United States,Karen Disher,"Raymond Albert Romano, John Leguizamo, Denis Leary, Queen Latifah",2011,"November 26, 2021",TV-G,23 min,"Animation, Comedy, Family",6.412
709,Movie,Mighty Joe Young,United States,Ron Underwood,"Bill Paxton, Charlize Theron, Rade Šerbedžija, Regina King, Peter Firth, Naveen Andrews",1998,"November 12, 2019",PG,116 min,"Action-Adventure, Animals & Nature, Family",6.411
125,Movie,X-Men: The Last Stand,"United States, United Kingdom, Canada",Brett Ratner,"Hugh Jackman, Halle Berry, Ian McKellen, Famke Janssen, Anna Paquin, Kelsey Grammer",2006,"May 14, 2021",PG-13,105 min,"Action-Adventure, Family, Science Fiction",6.405
